epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,12524,0.73429,0.72416,1.276,0.75261,0.58622,0.67848,0.39456,0.99253,0.98046,1.70638,0.00235,0.00235,0.00235
172,12596.2,0.73154,0.72269,1.27204,0.75397,0.58708,0.67901,0.39518,0.99186,0.9792,1.70553,0.002305,0.002305,0.002305
173,12668.5,0.7309,0.72567,1.2718,0.7526,0.58619,0.67746,0.39522,0.99101,0.97792,1.70455,0.00226,0.00226,0.00226
174,12740.5,0.72809,0.71321,1.26239,0.75416,0.5882,0.67768,0.39555,0.98978,0.97911,1.70202,0.002215,0.002215,0.002215
175,12812.8,0.72808,0.71848,1.26328,0.7567,0.58708,0.67751,0.3952,0.98888,0.97859,1.7008,0.00217,0.00217,0.00217
176,12885.7,0.72665,0.72176,1.25738,0.75183,0.59045,0.6775,0.39621,0.98853,0.97913,1.70106,0.002125,0.002125,0.002125
177,12958.6,0.72453,0.71056,1.2653,0.74992,0.59101,0.67765,0.39604,0.9879,0.97983,1.70048,0.00208,0.00208,0.00208
178,13031.7,0.72532,0.71789,1.26205,0.74992,0.59213,0.67757,0.39667,0.98694,0.98013,1.69903,0.002035,0.002035,0.002035
179,13104.2,0.72371,0.71235,1.25871,0.75033,0.59213,0.67856,0.39684,0.98673,0.97919,1.69938,0.00199,0.00199,0.00199
180,13176.9,0.7223,0.71547,1.25382,0.75151,0.59213,0.67772,0.39728,0.98615,0.97915,1.69915,0.001945,0.001945,0.001945
181,13249.6,0.71872,0.70695,1.25159,0.75033,0.59213,0.67797,0.39744,0.9847,0.97783,1.69741,0.0019,0.0019,0.0019
182,13322.1,0.72281,0.7101,1.25718,0.74888,0.59157,0.67843,0.39779,0.98415,0.97671,1.69721,0.001855,0.001855,0.001855
183,13394.3,0.71187,0.70719,1.25078,0.74643,0.59438,0.67779,0.39814,0.98393,0.97721,1.69812,0.00181,0.00181,0.00181
184,13466.9,0.71545,0.70108,1.25156,0.74552,0.59551,0.6777,0.398,0.98325,0.97756,1.69779,0.001765,0.001765,0.001765
185,13540.8,0.71693,0.70661,1.25145,0.74412,0.59494,0.67821,0.39852,0.98269,0.97678,1.69704,0.00172,0.00172,0.00172
186,13614.3,0.71435,0.70462,1.25447,0.74581,0.59438,0.67804,0.3987,0.98175,0.97661,1.69681,0.001675,0.001675,0.001675
