epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,6540.49,0.90063,0.99402,1.46352,0.69542,0.58427,0.64802,0.3489,1.08334,1.16011,1.78847,0.00564073,0.00564073,0.00564073
98,6610.6,0.8982,0.99732,1.46008,0.69591,0.58483,0.6472,0.34916,1.06827,1.15227,1.77376,0.00559532,0.00559532,0.00559532
99,6679.22,0.89884,0.99406,1.46116,0.71055,0.56956,0.64713,0.34999,1.07361,1.14836,1.77751,0.00554991,0.00554991,0.00554991
100,6748.44,0.88954,0.97058,1.45246,0.71507,0.5618,0.64605,0.3506,1.07115,1.14732,1.76773,0.0055045,0.0055045,0.0055045
101,6816.32,0.8854,0.97394,1.44291,0.70562,0.57232,0.64344,0.34927,1.07247,1.14831,1.77348,0.00545909,0.00545909,0.00545909
102,6882.85,0.89311,0.99006,1.44236,0.71777,0.57293,0.64816,0.35268,1.06559,1.15104,1.76602,0.00541368,0.00541368,0.00541368
103,6949.52,0.88746,0.97191,1.44544,0.72647,0.55899,0.64263,0.35225,1.05826,1.15427,1.76307,0.00536827,0.00536827,0.00536827
104,7016.86,0.88528,0.97937,1.44109,0.73546,0.55787,0.65249,0.3544,1.06463,1.14677,1.77419,0.00532286,0.00532286,0.00532286
105,7085.71,0.88178,0.9728,1.43524,0.68322,0.59607,0.65453,0.35579,1.06342,1.14388,1.76846,0.00527745,0.00527745,0.00527745
106,7155.08,0.8772,0.9644,1.43592,0.75369,0.55281,0.65403,0.35906,1.05852,1.12981,1.76599,0.00523205,0.00523205,0.00523205
107,7227.72,0.87142,0.95947,1.42871,0.72856,0.56348,0.65205,0.35968,1.05997,1.13753,1.76697,0.00518664,0.00518664,0.00518664
108,7296.76,0.86754,0.95077,1.42424,0.70199,0.58764,0.65568,0.3613,1.05428,1.12576,1.76057,0.00514123,0.00514123,0.00514123
109,7366.08,0.86906,0.95323,1.41868,0.71161,0.58876,0.65835,0.36104,1.05482,1.12247,1.76233,0.00509582,0.00509582,0.00509582
110,7435.76,0.86306,0.94862,1.42098,0.69169,0.59491,0.65921,0.36153,1.05528,1.11758,1.77032,0.00505041,0.00505041,0.00505041
111,7504.68,0.86587,0.94567,1.42119,0.73933,0.57044,0.66217,0.36436,1.04998,1.11216,1.75941,0.005005,0.005005,0.005005
112,7573.17,0.86258,0.93957,1.40641,0.72333,0.57528,0.65972,0.36158,1.04579,1.10833,1.75232,0.00495959,0.00495959,0.00495959
113,7641.02,0.85686,0.92914,1.4139,0.70468,0.59045,0.6588,0.3629,1.04748,1.10426,1.75714,0.00491418,0.00491418,0.00491418
114,7708.22,0.85967,0.93364,1.41475,0.71705,0.58315,0.65919,0.36493,1.04682,1.10944,1.75661,0.00486877,0.00486877,0.00486877
115,7774.75,0.84903,0.92844,1.40475,0.72495,0.58044,0.66148,0.36606,1.04447,1.1116,1.75342,0.00482336,0.00482336,0.00482336
