epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,12162.5,0.8499,0.92746,1.36066,0.69582,0.61011,0.67251,0.36864,1.04862,1.13173,1.74336,0.005365,0.005365,0.005365
105,12277.3,0.85045,0.92267,1.35611,0.71013,0.60225,0.67182,0.36658,1.04922,1.13282,1.75525,0.00532,0.00532,0.00532
106,12392.2,0.8487,0.92338,1.36055,0.7147,0.59888,0.67482,0.36875,1.04758,1.12528,1.7574,0.005275,0.005275,0.005275
107,12509.7,0.84456,0.91342,1.35147,0.72503,0.58989,0.66842,0.36883,1.04355,1.11738,1.7479,0.00523,0.00523,0.00523
108,12627.7,0.84558,0.91479,1.34988,0.72737,0.58034,0.67257,0.37151,1.04523,1.12393,1.75139,0.005185,0.005185,0.005185
109,12743.7,0.84307,0.91417,1.34823,0.73521,0.57753,0.67504,0.37108,1.044,1.12377,1.7523,0.00514,0.00514,0.00514
110,12858.3,0.83935,0.90792,1.34861,0.73125,0.58034,0.6754,0.37368,1.04278,1.12018,1.7455,0.005095,0.005095,0.005095
111,12973.8,0.83751,0.91202,1.33943,0.75404,0.56836,0.67385,0.37384,1.03835,1.12374,1.74315,0.00505,0.00505,0.00505
112,13088.8,0.83761,0.91007,1.33814,0.75882,0.56966,0.67222,0.37364,1.03831,1.11697,1.73872,0.005005,0.005005,0.005005
113,13206.1,0.83357,0.90138,1.33159,0.71981,0.59751,0.67473,0.37717,1.03566,1.11031,1.74418,0.00496,0.00496,0.00496
114,13321.2,0.82838,0.89678,1.32978,0.7288,0.59334,0.67991,0.38051,1.03393,1.09897,1.74475,0.004915,0.004915,0.004915
115,13439.1,0.82204,0.88369,1.32886,0.71938,0.602,0.67912,0.37856,1.03119,1.09925,1.74308,0.00487,0.00487,0.00487
116,13554.4,0.82562,0.89816,1.32944,0.72033,0.60051,0.67594,0.38148,1.02399,1.09456,1.73349,0.004825,0.004825,0.004825
117,13670.3,0.82075,0.88941,1.33278,0.70389,0.60674,0.67656,0.3837,1.02378,1.10201,1.72993,0.00478,0.00478,0.00478
118,13791.4,0.81572,0.87302,1.32397,0.7109,0.6118,0.67856,0.38321,1.02478,1.10461,1.73692,0.004735,0.004735,0.004735
119,13906.1,0.81509,0.87774,1.32434,0.7236,0.60562,0.68012,0.38342,1.01992,1.10115,1.73025,0.00469,0.00469,0.00469
120,14023.1,0.81212,0.8723,1.31778,0.73248,0.59719,0.68093,0.3848,1.01976,1.10051,1.73419,0.004645,0.004645,0.004645
121,14138.3,0.81579,0.8796,1.319,0.74109,0.59326,0.67928,0.3843,1.01477,1.10149,1.73309,0.0046,0.0046,0.0046
122,14253,0.80247,0.86384,1.31226,0.7466,0.59551,0.67923,0.38503,1.01708,1.09378,1.73531,0.004555,0.004555,0.004555
123,14369.2,0.81043,0.8755,1.31656,0.74523,0.59487,0.68096,0.3858,1.01697,1.08728,1.74376,0.00451,0.00451,0.00451
124,14483.7,0.80333,0.86268,1.31881,0.75487,0.59213,0.68066,0.38504,1.01822,1.08253,1.73634,0.004465,0.004465,0.004465
125,14598.8,0.80479,0.86526,1.30457,0.75818,0.58832,0.68299,0.38743,1.01146,1.0796,1.72317,0.00442,0.00442,0.00442
126,14715,0.80352,0.86757,1.30541,0.75753,0.5882,0.6833,0.38815,1.01035,1.07358,1.72648,0.004375,0.004375,0.004375
127,14829.9,0.80322,0.85566,1.31613,0.74642,0.58989,0.68532,0.38923,1.00848,1.07307,1.72654,0.00433,0.00433,0.00433
128,14947.5,0.79634,0.85174,1.30842,0.76449,0.58258,0.68615,0.38777,1.01189,1.07983,1.73503,0.004285,0.004285,0.004285
129,15062,0.79635,0.84846,1.30415,0.69697,0.62668,0.68785,0.38921,1.01049,1.07598,1.73501,0.00424,0.00424,0.00424
130,15176.8,0.78975,0.84552,1.30466,0.7046,0.62135,0.69022,0.39095,1.01275,1.0754,1.74474,0.004195,0.004195,0.004195
131,15292.6,0.79416,0.84413,1.29886,0.72054,0.6073,0.68952,0.39035,1.00963,1.07525,1.73462,0.00415,0.00415,0.00415
132,15407.8,0.79337,0.84451,1.29779,0.71465,0.61348,0.68762,0.38978,1.0074,1.07331,1.73471,0.004105,0.004105,0.004105
133,15522.8,0.7838,0.83593,1.28769,0.70422,0.62191,0.68765,0.39016,1.00755,1.07204,1.73576,0.00406,0.00406,0.00406
134,15641.6,0.78419,0.83187,1.29266,0.70101,0.62699,0.68694,0.39202,1.0054,1.07151,1.73377,0.004015,0.004015,0.004015
135,15756.6,0.77761,0.82905,1.2866,0.70971,0.61946,0.68581,0.39128,1.00844,1.06422,1.74724,0.00397,0.00397,0.00397
136,15874.5,0.7801,0.83003,1.28567,0.72201,0.61236,0.68686,0.39379,1.00354,1.062,1.73472,0.003925,0.003925,0.003925
137,15989.8,0.77632,0.83107,1.28372,0.72451,0.61314,0.68905,0.39479,1.00316,1.05887,1.73614,0.00388,0.00388,0.00388
138,16104.2,0.77466,0.82806,1.2832,0.71768,0.6236,0.69098,0.39693,1.00041,1.06135,1.73113,0.003835,0.003835,0.003835
139,16220.2,0.77433,0.82117,1.28414,0.7137,0.62601,0.68871,0.39686,0.99633,1.06636,1.72676,0.00379,0.00379,0.00379
140,16338.3,0.77271,0.82017,1.28265,0.71658,0.6264,0.69039,0.39823,0.99414,1.05987,1.72862,0.003745,0.003745,0.003745
141,16456.5,0.7777,0.8228,1.28493,0.71764,0.62809,0.69003,0.39828,0.99163,1.05375,1.72718,0.0037,0.0037,0.0037
142,16570.9,0.76347,0.80981,1.27863,0.72072,0.62584,0.69269,0.39971,0.99218,1.05396,1.73259,0.003655,0.003655,0.003655
143,16688.1,0.76712,0.81635,1.27802,0.72181,0.62865,0.69396,0.40075,0.98814,1.05238,1.72843,0.00361,0.00361,0.00361
144,16805.3,0.76485,0.8145,1.27259,0.72519,0.61969,0.69351,0.40134,0.98659,1.05208,1.72642,0.003565,0.003565,0.003565
145,16921.1,0.76203,0.80725,1.27403,0.73638,0.61461,0.69433,0.4035,0.98357,1.05015,1.72193,0.00352,0.00352,0.00352
146,17037,0.76779,0.81023,1.2657,0.73691,0.61685,0.69559,0.40323,0.98163,1.04695,1.72317,0.003475,0.003475,0.003475
147,17152.8,0.76281,0.8075,1.26614,0.74022,0.6195,0.69451,0.40367,0.9816,1.04678,1.7257,0.00343,0.00343,0.00343
148,17269.2,0.76051,0.80922,1.26995,0.74092,0.62177,0.69523,0.40362,0.9797,1.0458,1.72491,0.003385,0.003385,0.003385
149,17383.9,0.75798,0.79965,1.26446,0.74177,0.6191,0.69398,0.40288,0.98059,1.04946,1.73311,0.00334,0.00334,0.00334
150,17502.1,0.75647,0.79639,1.26307,0.75148,0.60674,0.69333,0.4027,0.98003,1.05322,1.72594,0.003295,0.003295,0.003295
151,17618.6,0.75249,0.79257,1.25964,0.75387,0.60787,0.69681,0.40332,0.98174,1.04991,1.73654,0.00325,0.00325,0.00325
152,17737.1,0.74751,0.79012,1.25331,0.75765,0.60225,0.69717,0.40458,0.98025,1.05362,1.72633,0.003205,0.003205,0.003205
153,17855,0.74758,0.79217,1.25575,0.7571,0.60337,0.69647,0.40428,0.97975,1.05261,1.72564,0.00316,0.00316,0.00316
154,17970,0.73934,0.77298,1.25371,0.74931,0.61067,0.69509,0.40392,0.98132,1.05423,1.73521,0.003115,0.003115,0.003115
155,18084.8,0.74332,0.77999,1.25662,0.73184,0.62247,0.69561,0.40438,0.98133,1.05553,1.73829,0.00307,0.00307,0.00307
156,18199.4,0.7386,0.77666,1.25277,0.73358,0.62079,0.69566,0.40484,0.97971,1.05681,1.73791,0.003025,0.003025,0.003025
157,18313.8,0.7392,0.7754,1.25205,0.73399,0.61852,0.69573,0.4054,0.98008,1.05457,1.73955,0.00298,0.00298,0.00298
158,18431.5,0.73851,0.77511,1.24652,0.73342,0.61825,0.69547,0.40568,0.97991,1.0556,1.7393,0.002935,0.002935,0.002935
159,18546.3,0.73337,0.77027,1.24398,0.7351,0.61573,0.69467,0.40533,0.97715,1.05615,1.73344,0.00289,0.00289,0.00289
160,18661.1,0.72825,0.77045,1.24373,0.73831,0.61658,0.69391,0.40511,0.9761,1.05752,1.73064,0.002845,0.002845,0.002845
161,18775.7,0.73157,0.75734,1.24547,0.73656,0.6173,0.69426,0.40471,0.97559,1.05976,1.73019,0.0028,0.0028,0.0028
162,18891.5,0.7306,0.76657,1.24136,0.73977,0.61292,0.69364,0.40539,0.97527,1.06023,1.7331,0.002755,0.002755,0.002755
