epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,8196.96,0.92651,0.94709,1.43934,0.70559,0.57356,0.65871,0.34371,1.08203,1.045,1.77521,0.0055,0.0055,0.0055
102,8278.38,0.92263,0.94911,1.44207,0.6881,0.58933,0.6593,0.34481,1.07985,1.03627,1.7719,0.005455,0.005455,0.005455
103,8359.58,0.92258,0.93954,1.44443,0.70992,0.58933,0.66717,0.35045,1.07958,1.01876,1.77961,0.00541,0.00541,0.00541
104,8440.68,0.91979,0.94868,1.4457,0.69149,0.59938,0.66487,0.35327,1.06712,1.03315,1.76144,0.005365,0.005365,0.005365
105,8522.04,0.91963,0.93333,1.44495,0.6848,0.59831,0.66334,0.35295,1.06292,1.04323,1.76148,0.00532,0.00532,0.00532
106,8603.31,0.9093,0.93117,1.42916,0.70554,0.58876,0.66491,0.35245,1.06537,1.02979,1.75583,0.005275,0.005275,0.005275
107,8684.36,0.91526,0.93293,1.43405,0.73219,0.57599,0.66523,0.35278,1.06255,1.02411,1.75855,0.00523,0.00523,0.00523
108,8765.62,0.91037,0.92892,1.43487,0.72155,0.57753,0.66504,0.35377,1.07035,1.01897,1.76717,0.005185,0.005185,0.005185
109,8847.17,0.91071,0.92551,1.42807,0.71639,0.58652,0.6651,0.35549,1.06591,1.00995,1.76789,0.00514,0.00514,0.00514
110,8928.71,0.90486,0.91629,1.4234,0.73767,0.55899,0.66007,0.35398,1.06079,1.01439,1.75142,0.005095,0.005095,0.005095
111,9010.15,0.90664,0.9161,1.42765,0.73001,0.57584,0.66501,0.3542,1.05598,1.01408,1.74267,0.00505,0.00505,0.00505
112,9091.52,0.90093,0.902,1.41976,0.74836,0.56067,0.66239,0.35647,1.05592,1.0173,1.74743,0.005005,0.005005,0.005005
113,9173.02,0.90303,0.91369,1.42226,0.74363,0.56011,0.66106,0.35836,1.05948,1.01698,1.77249,0.00496,0.00496,0.00496
114,9255.34,0.89926,0.91433,1.41986,0.72348,0.5764,0.66091,0.35747,1.05977,1.02507,1.76802,0.004915,0.004915,0.004915
115,9337.36,0.8972,0.9024,1.41449,0.74082,0.57191,0.66812,0.35888,1.06211,1.01818,1.77154,0.00487,0.00487,0.00487
116,9418.9,0.89531,0.90798,1.42109,0.72664,0.58258,0.6683,0.35594,1.06729,1.01432,1.77571,0.004825,0.004825,0.004825
117,9500.58,0.88982,0.89866,1.40898,0.74238,0.57633,0.6652,0.35512,1.06234,1.0113,1.76865,0.00478,0.00478,0.00478
118,9582.19,0.88208,0.8803,1.40888,0.72626,0.58279,0.66347,0.35797,1.06113,1.01754,1.77641,0.004735,0.004735,0.004735
119,9663.68,0.88258,0.88391,1.40033,0.73114,0.5809,0.66448,0.35678,1.05669,1.01209,1.77105,0.00469,0.00469,0.00469
120,9744.99,0.88635,0.89567,1.39937,0.72093,0.58708,0.66599,0.3609,1.04707,1.00966,1.76143,0.004645,0.004645,0.004645
